time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
41.722664,NO FEED,1
41.722664, Walk,2
52.34503,STILL,2
52.34503, Probe/Feed,1
156.123014,NO FEED,1
156.978054, Walk,2
169.214694, Probe/Feed,1
170.43295,STILL,2
237.942198,NO FEED,1
238.440134, Walk,2
255.33135, Probe/Feed,1
256.298054,STILL,2
285.054534,NO FEED,1
285.802838, Walk,2
294.589174, Probe/Feed,1
295.522358,STILL,2
300.418864,END,0
