time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
23.273152, Walk,2
23.353888,NO FEED,1
34.008064, Probe/Feed,1
34.008064,STILL,2
300.305983,END,0
