time,code,class
0, Walk,2
0,NO FEED,1
0,NO CLEAN,3
0,ON Leaf,4
12.113216, Probe/Feed,1
12.113216,STILL,2
76.607663,NO FEED,1
76.607663, Walk,2
95.537711, Probe/Feed,1
95.537711,STILL,2
160.233215,NO FEED,1
160.233215, Walk,2
166.985631, Probe/Feed,1
166.985631,STILL,2
300.214318,END,0
