time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
214.958544, Cleaning,3
279.495472,NO CLEAN,3
279.495472, Walk,2
279.495472,NO FEED,1
288.937808,STILL,2
288.937808, Probe/Feed,1
300.308318,END,0
