time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
13.88304, Walk,2
13.88304,NO FEED,1
19.823856, Probe/Feed,1
19.842336,STILL,2
102.52656,NO FEED,1
102.52656, Walk,2
132.535312, OFF Leaf,4
300.261318,END,0
