time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
93.898768,NO FEED,1
93.898768, Walk,2
103.476416, Probe/Feed,1
103.476416,STILL,2
300.244773,END,0
