time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
34.270927,NO FEED,1
34.270927, Walk,2
55.619967, OFF Leaf,4
82.797055,ON Leaf,4
114.623199, OFF Leaf,4
124.286607,STILL,2
278.795231, Walk,2
278.795231,ON Leaf,4
298.939584, Probe/Feed,1
298.939584,STILL,2
300.214318,END,0
