time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
37.322704,NO FEED,1
37.322704, Walk,2
79.626464, Probe/Feed,1
79.626464,STILL,2
105.674608,NO FEED,1
109.36072, Walk,2
125.721312, Probe/Feed,1
125.721312,STILL,2
300.259773,END,0
