time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
63.436496,NO FEED,1
63.436496, Walk,2
119.634192, Probe/Feed,1
120.361424,STILL,2
133.120224,NO FEED,1
134.008432, Walk,2
154.848128, Probe/Feed,1
155.530944,STILL,2
300.107409,END,0
