time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
21.294224, Walk,2
21.737968,NO FEED,1
33.291888, Probe/Feed,1
33.291888,STILL,2
114.059808,NO FEED,1
114.394976, Walk,2
129.491728, Probe/Feed,1
129.884432,STILL,2
213.798336, Walk,2
213.937488,NO FEED,1
223.736432, Probe/Feed,1
223.92128,STILL,2
264.787504, Cleaning,3
300.306983,END,0
