time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
13.366735,NO FEED,1
14.617535, Walk,2
27.812559, Probe/Feed,1
28.177279,STILL,2
76.879663, Walk,2
77.804415,NO FEED,1
86.097775, Probe/Feed,1
86.478799,STILL,2
96.908911, Walk,2
97.599871,NO FEED,1
111.438239, Probe/Feed,1
111.670271,STILL,2
132.938959, Walk,2
132.987647,NO FEED,1
143.597807, Probe/Feed,1
144.340271,STILL,2
198.644831, Walk,2
199.060783,NO FEED,1
205.921391, Probe/Feed,1
207.788831,STILL,2
300.259773,END,0
