time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
158.476304, Cleaning,3
181.802944,NO CLEAN,3
187.985936, Cleaning,3
276.06016,NO CLEAN,3
300,END,0
