time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
29.41848,NO FEED,1
29.41848, Walk,2
62.130384, Probe/Feed,1
62.130384,STILL,2
70.064736, Walk,2
70.064736,NO FEED,1
134.046608, Probe/Feed,1
134.046608,STILL,2
300.259773,END,0
