time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
45.430512,NO FEED,1
45.430512, Walk,2
53.53216, Probe/Feed,1
54.146128,STILL,2
130.489424,NO FEED,1
130.489424, Walk,2
142.779952, Probe/Feed,1
142.942352,STILL,2
203.391568,NO FEED,1
203.391568, Walk,2
213.152928, Probe/Feed,1
213.152928,STILL,2
300.062,END,0
