time,code,class
0,NO FEED,1
0, Walk,2
0,NO CLEAN,3
0,ON Leaf,4
12.735504, Probe/Feed,1
12.735504,STILL,2
162.99707,NO FEED,1
162.99707, Walk,2
190.961326, OFF Leaf,4
210.282958,ON Leaf,4
242.761646, Probe/Feed,1
242.761646,STILL,2
300.199318,END,0
