time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
92.289264,NO FEED,1
103.022752, Probe/Feed,1
251.84496,NO FEED,1
255.491168, Walk,2
282.30104, Probe/Feed,1
280.740592,STILL,2
300.305983,END,0
