time,code,class
0,NO FEED,1
0, Walk,2
0,NO CLEAN,3
0,ON Leaf,4
26.810448, Probe/Feed,1
26.810448,STILL,2
199.336368,NO FEED,1
199.336368, Walk,2
217.964816, OFF Leaf,4
224.056672,ON Leaf,4
250.8092,STILL,2
250.8092, Probe/Feed,1
300.244773,END,0
