time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
67.12216, Cleaning,3
109.893408,NO FEED,1
109.893408,NO CLEAN,3
109.893408, Walk,2
118.80184,STILL,2
118.80184, Probe/Feed,1
148.001168, Cleaning,3
205.682128,NO FEED,1
205.682128, Walk,2
208.474992,NO CLEAN,3
226.670544, Probe/Feed,1
226.670544,STILL,2
300,END,0
