time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
117.674768, Walk,2
117.674768,NO FEED,1
137.680128, Probe/Feed,1
138.8524,NO FEED,1
140.781456, Probe/Feed,1
144.569616,STILL,2
194.036, Walk,2
194.711408,NO FEED,1
205.992272, Probe/Feed,1
206.309456,STILL,2
239.594032,NO FEED,1
239.955952, Walk,2
251.7928, OFF Leaf,4
300.28765,END,0
