time,code,class
0,NO FEED,1
0, Walk,2
0,NO CLEAN,3
0,ON Leaf,4
25.742832, Probe/Feed,1
25.742832,STILL,2
50.373936, Walk,2
50.373936,NO FEED,1
77.327936, Probe/Feed,1
77.786896,STILL,2
237.82592, Walk,2
237.82592,NO FEED,1
252.417552,STILL,2
253.058912, Probe/Feed,1
300,END,0
