time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
137.875229, Cleaning,3
156.294205,NO CLEAN,3
170.207357, Cleaning,3
215.622413,NO CLEAN,3
238.434157, Cleaning,3
295.431805,NO CLEAN,3
300.320227,END,0
