time,code,class
0, Probe/Feed,1
0,STILL,2
0,NO CLEAN,3
0,ON Leaf,4
4.89768, Cleaning,3
11.89776,NO CLEAN,3
43.266832, Cleaning,3
45.262768,NO CLEAN,3
300.388409,END,0
